6.3082e-02	7.0325e-01	1.5446e+00	5.7486e-01	5.0312e+00	4.9753e-01	2.2280e-01	2.5944e-01	
-3.2593e-02	9.5850e-01	1.3192e+00	2.1906e-01	5.0074e+00	5.2329e-01	9.0832e-02	1.4412e-02	
2.9535e-02	9.3474e-01	7.4348e-01	9.8462e-01	5.1134e+00	4.1070e-01	1.7121e-01	1.0605e-01	
-5.1291e-03	8.2985e-01	1.8256e+00	2.6698e-01	5.1919e+00	5.7848e-01	3.6459e-02	2.6265e-01	
-5.2792e-02	6.5555e-01	1.9956e+00	5.9061e-01	5.0003e+00	5.4707e-01	2.2573e-01	1.3404e-01	
3.4649e-02	5.0585e-01	2.7409e+00	6.0336e-01	5.0161e+00	4.0756e-01	1.7196e-01	5.2755e-02	
-5.3946e-02	6.3434e-01	1.0242e+00	9.0874e-01	5.1737e+00	4.1932e-01	9.4560e-02	1.3688e-01	
4.9202e-02	7.4810e-01	2.5022e+00	6.6670e-01	4.9069e+00	4.0944e-01	2.9260e-01	2.3567e-01	
-3.2096e-02	7.2739e-01	8.3834e-01	9.1782e-01	5.1884e+00	4.9641e-01	1.5299e-01	3.7134e-02	
-1.3910e-02	9.1773e-01	2.8844e+00	4.3952e-01	4.9711e+00	5.1213e-01	1.5405e-02	2.7394e-01	
-3.4419e-02	7.1535e-01	2.9775e+00	1.5001e-01	5.1683e+00	5.2434e-01	2.4548e-01	1.2014e-01	
3.2428e-02	8.5659e-01	8.2692e-01	3.1833e-02	5.1222e+00	4.3807e-01	5.1145e-02	9.0739e-02	
1.4632e-03	9.6427e-01	1.4918e+00	3.2366e-01	4.9193e+00	5.8486e-01	9.8758e-02	1.3159e-01	
-3.1479e-02	9.5082e-01	5.1787e-01	4.0082e-01	5.0253e+00	4.6538e-01	2.8337e-01	4.2537e-02	
-4.0165e-02	8.1321e-01	3.7184e-01	4.5648e-01	5.1326e+00	5.2103e-01	2.8683e-01	2.9525e-01	
7.1682e-02	8.8947e-01	1.4474e+00	4.0903e-01	5.1809e+00	4.4484e-01	1.4762e-01	5.1924e-02	
9.3453e-02	8.9966e-01	8.3617e-01	7.4905e-01	5.0152e+00	5.4600e-01	8.1012e-02	2.2855e-01	
-1.0617e-02	6.8339e-01	6.8617e-01	6.6176e-01	5.0593e+00	5.2171e-01	2.1023e-01	2.5180e-01	
-4.2258e-02	8.2193e-01	2.2803e+00	7.3839e-01	5.1322e+00	4.2426e-01	2.5837e-03	2.8143e-02	
5.8162e-02	7.7775e-01	2.6094e+00	5.7071e-01	5.1059e+00	4.5818e-01	1.7808e-01	1.5335e-01	
-8.4213e-02	7.6336e-01	2.2102e+00	6.6979e-01	5.0272e+00	5.6367e-01	8.0392e-03	2.4404e-01	
7.5892e-04	6.1291e-01	1.7769e+00	5.0116e-01	4.9496e+00	5.4413e-01	2.7678e-01	2.7099e-01	
1.6579e-02	7.2095e-01	1.6868e+00	6.8618e-01	5.1257e+00	4.4380e-01	1.2543e-01	2.4850e-01	
-2.6017e-02	6.2032e-01	2.8151e+00	3.5411e-01	4.9667e+00	4.2180e-01	1.6639e-01	1.1336e-01	
-1.3274e-02	5.8077e-01	2.6235e+00	7.8628e-01	5.1429e+00	4.9057e-01	1.1625e-01	2.9465e-01	
-1.1128e-03	9.2286e-01	1.9374e+00	5.6980e-01	5.1797e+00	5.4649e-01	1.6227e-01	8.1006e-02	
-8.2991e-02	5.3128e-01	1.5537e+00	2.1417e-01	5.1156e+00	5.7642e-01	1.3211e-01	1.4203e-01	
-1.6947e-02	7.8012e-01	2.3570e+00	6.4066e-01	5.1080e+00	5.3839e-01	9.2778e-02	1.4945e-01	
1.3174e-02	9.5734e-01	1.2385e+00	6.2973e-01	5.1653e+00	4.6311e-01	1.7008e-01	1.9686e-01	
6.8072e-02	9.2479e-01	1.1521e+00	4.3801e-01	5.0377e+00	5.7077e-01	2.9882e-01	2.7750e-01	
5.2500e-02	5.1207e-01	1.1429e+00	1.1459e-01	5.0662e+00	5.7565e-01	2.0098e-02	9.4462e-02	
-2.2641e-02	9.3235e-01	3.6830e-01	6.7800e-01	5.1587e+00	4.5120e-01	9.3450e-02	1.0120e-01	
4.1630e-02	8.9051e-01	2.8635e+00	3.0872e-01	4.9521e+00	5.2998e-01	5.0670e-03	1.5812e-01	
-1.2748e-02	5.2983e-01	2.6524e+00	2.6154e-01	4.9161e+00	4.5057e-01	1.4662e-01	2.0825e-01	
-7.6512e-03	8.0912e-01	8.1016e-01	5.4095e-02	5.0905e+00	5.8598e-01	5.2107e-02	3.5733e-02	
6.3725e-02	7.6793e-01	4.1305e-01	9.3838e-01	5.1914e+00	5.1373e-01	9.9962e-03	2.3350e-01	
1.0760e-02	9.9776e-01	2.4987e+00	1.6763e-01	4.9249e+00	4.4420e-01	2.2035e-01	1.8074e-01	
2.0598e-02	9.8490e-01	1.0477e+00	1.0034e-01	5.0775e+00	5.9921e-01	8.4005e-02	3.5962e-02	
-2.7535e-03	6.4509e-01	2.4211e+00	6.0176e-02	4.9848e+00	5.4272e-01	1.9017e-01	9.1554e-02	
4.9987e-02	8.7196e-01	4.4145e-01	4.3040e-01	5.0570e+00	4.8578e-01	1.5970e-01	6.0453e-02	
5.1262e-02	9.2249e-01	2.6703e+00	7.1268e-02	4.9872e+00	4.7009e-01	1.6301e-01	6.1849e-02	
-1.4860e-02	6.5290e-01	1.8843e+00	6.8212e-01	4.9788e+00	4.2936e-01	1.6577e-01	2.8443e-01	
-8.6018e-03	5.8703e-01	2.9800e+00	9.6032e-01	5.1675e+00	4.0247e-01	3.0348e-02	2.6885e-01	
-8.9623e-02	6.5800e-01	2.2056e+00	7.6313e-01	5.0959e+00	4.4918e-01	1.5189e-01	1.6730e-01	
-4.7280e-02	9.0511e-01	1.6682e+00	3.4620e-01	5.0446e+00	5.4428e-01	1.9074e-01	9.5395e-02	
2.5299e-02	6.9716e-01	2.8196e+00	5.8014e-01	4.9672e+00	4.7970e-01	2.2345e-02	2.1237e-01	
1.7879e-02	7.3081e-01	1.7396e+00	5.9797e-01	4.9206e+00	4.2712e-01	2.8965e-01	2.8816e-01	
4.6914e-03	5.4678e-01	1.7111e+00	3.5949e-01	5.0883e+00	4.6426e-01	2.0289e-01	1.7981e-01	
9.4675e-02	5.2667e-01	2.8321e+00	1.8110e-02	5.1434e+00	5.5260e-01	1.9028e-02	2.1193e-02	
4.2034e-02	8.5605e-01	1.4821e+00	8.7815e-01	5.0938e+00	4.6658e-01	1.9510e-01	2.9610e-01	
7.4683e-02	9.1662e-01	8.3113e-01	9.2185e-01	4.9692e+00	5.2470e-01	2.0840e-01	1.9694e-01	
1.4713e-02	5.1784e-01	7.9604e-01	2.9947e-01	5.0900e+00	5.6902e-01	3.5740e-02	1.2072e-01	
-5.5323e-02	7.1631e-01	1.6020e+00	1.8452e-01	5.0998e+00	4.9184e-01	1.7446e-01	3.1893e-03	
-8.9973e-02	8.6287e-01	1.2864e+00	8.3042e-01	4.9141e+00	5.9056e-01	1.2072e-01	1.6396e-01	
7.2490e-02	8.8172e-01	3.2000e-01	1.3943e-01	5.1513e+00	5.4570e-01	1.6762e-02	4.4550e-02	
6.2668e-02	8.1134e-01	6.5508e-01	4.6973e-01	4.9346e+00	5.8768e-01	2.6250e-01	2.0650e-01	
-9.9373e-02	9.3828e-01	1.2660e+00	7.4115e-01	5.1882e+00	5.0741e-01	9.6157e-02	1.1661e-01	
4.5349e-03	7.5881e-01	1.6298e+00	5.6723e-01	5.0943e+00	4.4259e-01	2.6056e-01	1.0962e-01	
-7.8175e-02	8.6406e-01	6.1362e-01	3.9722e-01	5.0103e+00	4.5835e-01	5.4477e-02	9.3554e-02	
4.8377e-02	7.9217e-01	1.5690e+00	2.8256e-02	5.1106e+00	5.8019e-01	2.6302e-01	1.6698e-01	
1.6918e-02	9.9427e-01	1.9890e+00	5.3713e-01	5.1097e+00	5.4858e-01	2.8849e-01	1.0330e-01	
1.9993e-03	6.8018e-01	2.8923e+00	2.2621e-01	5.1590e+00	5.6790e-01	4.0364e-02	1.1783e-01	
-5.9600e-02	7.3601e-01	1.1948e+00	3.1649e-01	4.9975e+00	4.7279e-01	1.8236e-02	2.3041e-01	
4.7833e-02	9.8998e-01	1.1017e+00	3.3030e-01	5.1782e+00	4.7423e-01	1.8423e-01	2.2963e-01	
3.1039e-02	7.8485e-01	9.9562e-01	8.1812e-01	4.9422e+00	4.7506e-01	2.1573e-01	1.5239e-01	
-4.3656e-03	6.1178e-01	1.4396e+00	2.3523e-03	4.9945e+00	4.2802e-01	7.6336e-02	2.3535e-01	
-6.6859e-02	5.8636e-01	1.9022e+00	6.0538e-01	5.1655e+00	4.6615e-01	2.6677e-01	1.5853e-01	
-5.4752e-02	7.7635e-01	2.0083e+00	9.5180e-01	4.9253e+00	5.9220e-01	2.6541e-01	2.1893e-01	
7.9917e-02	8.5480e-01	6.6923e-01	1.9830e-01	5.1400e+00	4.6866e-01	1.7568e-01	9.6666e-02	
5.7659e-03	5.8951e-01	1.1815e+00	1.8827e-01	5.1162e+00	5.0487e-01	2.7213e-05	1.7590e-01	
-8.0628e-02	7.3723e-01	2.1419e+00	3.3210e-02	4.9770e+00	5.6157e-01	5.9862e-02	2.7494e-01	
5.6512e-02	9.4820e-01	7.1758e-01	4.9119e-01	5.1230e+00	5.6503e-01	2.7166e-01	5.7618e-02	
3.5785e-03	6.7177e-01	7.4140e-01	8.0860e-01	4.9021e+00	5.9714e-01	1.6876e-01	2.6029e-01	
-6.8702e-02	8.1017e-01	9.3800e-01	9.1081e-01	5.0095e+00	4.7227e-01	1.6145e-01	2.5322e-01	
5.4406e-02	9.1508e-01	1.1742e+00	1.3192e-01	5.0792e+00	5.0137e-01	4.3531e-02	4.1683e-02	
-6.5165e-02	8.9337e-01	2.1170e+00	5.4231e-01	4.9654e+00	5.5014e-01	2.0561e-01	2.4576e-01	
-8.8414e-02	8.5046e-01	2.9143e+00	5.6565e-01	5.0915e+00	4.4171e-01	2.0180e-01	2.7320e-02	
-3.4798e-02	8.6088e-01	1.4208e+00	6.1702e-01	5.1735e+00	5.0016e-01	6.6890e-03	2.4501e-01	
8.7192e-02	6.9312e-01	2.0153e+00	6.9803e-01	5.0767e+00	5.8048e-01	1.1176e-01	2.1571e-01	
3.1464e-02	5.2636e-01	2.7323e+00	1.4612e-01	5.1488e+00	4.3867e-01	6.2388e-02	1.7910e-01	
7.3882e-02	8.3626e-01	6.6716e-01	2.9419e-01	5.1442e+00	5.0688e-01	7.4216e-03	2.2986e-01	
2.4148e-02	5.1638e-01	2.9958e+00	6.9074e-01	4.9151e+00	4.6699e-01	5.9341e-02	1.6341e-01	
-5.8303e-02	9.9319e-01	2.3210e+00	9.1539e-01	5.0179e+00	4.2493e-01	5.6947e-02	2.6740e-02	
-5.8980e-02	8.9898e-01	2.3887e+00	7.8085e-01	5.0696e+00	4.1032e-01	2.3488e-02	7.1332e-02	
6.6258e-02	5.4013e-01	1.8887e+00	2.9735e-01	5.1696e+00	4.6488e-01	2.3828e-01	1.0426e-02	
7.7398e-02	7.2392e-01	2.4033e+00	9.7995e-01	4.9804e+00	4.1779e-01	2.7308e-01	2.6897e-01	
8.3522e-02	6.0219e-01	1.5632e+00	5.2554e-01	5.0360e+00	4.4625e-01	2.3439e-01	2.1628e-01	
-7.1415e-02	7.1315e-01	1.3269e+00	6.9275e-01	5.0509e+00	4.1812e-01	2.5348e-01	2.7781e-01	
-9.1382e-02	5.3849e-01	1.1330e+00	7.4787e-01	5.0710e+00	4.8668e-01	1.1435e-01	1.4885e-01	
-2.7226e-02	6.2883e-01	1.6225e+00	9.6629e-01	4.9032e+00	4.2133e-01	5.0797e-02	1.1506e-01	
2.2785e-02	5.3730e-01	6.7637e-01	1.2238e-01	5.1843e+00	4.5878e-01	1.7096e-01	8.7498e-03	
-9.0653e-02	9.4960e-01	7.1450e-01	4.7763e-01	4.9784e+00	5.1350e-01	7.1949e-02	2.2461e-01	
-6.5537e-02	6.8929e-01	9.4416e-01	4.0604e-01	5.0600e+00	4.5715e-01	2.0919e-01	6.5998e-02	
-8.1352e-02	7.2502e-01	2.0362e+00	5.1432e-01	4.9122e+00	5.3769e-01	2.3977e-01	2.1331e-01	
5.9009e-02	5.8155e-01	1.4900e+00	1.9279e-01	5.0456e+00	5.6608e-01	9.6796e-03	2.0471e-01	
8.6354e-03	8.9646e-01	6.5040e-01	7.0646e-01	5.1600e+00	4.0199e-01	2.5850e-02	2.3272e-01	
4.3254e-02	7.7408e-01	2.2190e+00	8.0339e-01	4.9343e+00	4.6979e-01	1.9387e-01	2.2723e-01	
6.3504e-02	8.4226e-01	2.7893e+00	4.8664e-01	4.9506e+00	4.7053e-01	2.9681e-03	2.1938e-01	
-4.1872e-02	6.5844e-01	1.8779e+00	6.2154e-01	5.0587e+00	4.4861e-01	1.3068e-01	2.0063e-01	
9.1107e-02	5.4158e-01	2.7999e+00	6.8410e-01	5.1422e+00	4.1362e-01	9.2096e-03	2.2508e-01	
7.2664e-02	8.5958e-01	1.3641e+00	7.9570e-01	5.1047e+00	4.0500e-01	1.2407e-01	1.5436e-01	
-6.4257e-02	7.1014e-01	1.4012e+00	2.1763e-01	5.1364e+00	5.4768e-01	1.6750e-01	6.9665e-02	
-9.4945e-02	8.7241e-01	3.8011e-01	8.8684e-01	5.1877e+00	5.6107e-01	2.9326e-01	6.8492e-02	
-2.1566e-02	5.7960e-01	1.6512e+00	9.8324e-01	5.1385e+00	4.0717e-01	7.4216e-02	6.5346e-02	
-5.6114e-02	5.7552e-01	4.4855e-01	7.5299e-02	4.9595e+00	4.8143e-01	2.5771e-01	1.9669e-02	
7.9424e-02	5.6339e-01	2.2361e+00	3.7183e-01	4.9485e+00	4.8437e-01	1.6436e-01	2.5086e-02	
-3.9183e-02	8.1544e-01	1.1668e+00	8.6230e-01	5.1866e+00	4.9908e-01	2.1471e-01	1.3869e-01	
-4.5938e-02	6.0307e-01	1.9561e+00	2.2312e-01	4.9399e+00	4.4102e-01	1.0508e-01	2.7446e-01	
5.0198e-02	7.2220e-01	7.7979e-01	9.8183e-02	5.1848e+00	5.7004e-01	4.3315e-02	1.8974e-02	
-3.2910e-02	5.2110e-01	2.4697e+00	9.3034e-01	5.0566e+00	4.7471e-01	2.2808e-01	2.0175e-01	
4.0026e-02	5.3388e-01	1.2432e+00	8.3335e-01	5.0657e+00	4.5618e-01	2.6327e-01	1.7350e-01	
2.2520e-02	5.3558e-01	2.2727e+00	9.5831e-01	5.0549e+00	4.0800e-01	2.4936e-01	1.0007e-01	
-3.9561e-02	5.0705e-01	4.3526e-01	9.6140e-01	4.9200e+00	5.8104e-01	3.8284e-02	2.2301e-01	
-6.7779e-02	8.7638e-01	2.6889e+00	3.0141e-02	5.0025e+00	5.2580e-01	7.2190e-02	1.6855e-01	
9.6362e-02	6.7326e-01	3.4344e-01	4.6234e-01	5.0499e+00	5.1012e-01	1.2976e-01	2.9557e-02	
-1.3488e-02	9.7768e-01	5.4789e-01	2.9176e-01	5.1998e+00	4.7181e-01	2.5956e-01	2.8070e-01	
-1.6990e-03	8.6660e-01	2.7188e+00	5.5376e-01	5.0409e+00	5.6536e-01	7.0191e-02	1.5023e-01	
8.8817e-02	8.9501e-01	1.2299e+00	6.0610e-01	5.1514e+00	5.1555e-01	6.0520e-02	1.6707e-02	
-8.2693e-02	5.8316e-01	2.1328e+00	1.8612e-01	4.9708e+00	4.7101e-01	5.2314e-02	2.0273e-01	
9.2574e-03	6.3906e-01	2.7086e+00	5.4013e-01	5.1064e+00	5.4512e-01	2.8132e-01	2.1901e-03	
-2.8332e-02	8.0300e-01	2.6100e+00	4.5027e-01	5.1935e+00	5.7951e-01	2.5800e-01	2.8047e-01	
6.5712e-02	7.5418e-01	2.3421e+00	7.8714e-01	5.0918e+00	5.6952e-01	4.2662e-02	6.2780e-02	
-8.1142e-03	9.0723e-01	6.3881e-01	4.4911e-01	4.9213e+00	4.9652e-01	2.7211e-01	4.7352e-02	
-1.5523e-02	5.7405e-01	7.6994e-01	6.7406e-01	5.0405e+00	4.0552e-01	1.0863e-01	1.2649e-01	
5.1757e-02	5.4740e-01	9.7561e-01	8.1152e-01	5.1547e+00	4.3403e-01	2.6780e-01	2.4972e-01	
-9.1970e-02	7.5113e-01	2.0723e+00	9.6343e-01	4.9627e+00	4.2099e-01	2.3194e-01	1.9329e-01	
-9.6770e-02	6.2438e-01	1.3839e+00	6.4537e-01	5.0204e+00	4.5507e-01	2.0604e-01	2.2763e-01	
-6.1175e-02	6.6238e-01	2.7496e+00	3.6282e-01	5.0011e+00	5.0343e-01	5.8091e-02	2.0411e-01	
7.3061e-02	7.3201e-01	2.9899e+00	8.4637e-01	4.9616e+00	5.6204e-01	1.8554e-01	1.6971e-01	
-3.3663e-02	9.6160e-01	3.5768e-01	8.2367e-01	4.9087e+00	5.0235e-01	2.6557e-01	8.3215e-02	
8.9409e-02	7.9429e-01	5.3573e-01	9.9428e-01	5.1533e+00	4.8818e-01	2.4693e-02	1.5482e-01	
4.2677e-02	9.7341e-01	2.0010e+00	5.8827e-01	5.0127e+00	5.0058e-01	6.9563e-02	7.5427e-02	
2.9298e-03	9.8720e-01	1.8527e+00	7.3592e-01	4.9881e+00	4.3572e-01	2.0388e-01	2.0031e-01	
8.6774e-02	7.7208e-01	1.6789e+00	5.6435e-01	5.0635e+00	5.2760e-01	1.1029e-02	2.9861e-01	
-9.6269e-02	8.7770e-01	8.5951e-01	9.7645e-01	5.1200e+00	5.7249e-01	2.3921e-01	9.7040e-02	
2.4876e-02	8.7358e-01	1.5029e+00	7.5735e-01	5.1671e+00	4.6779e-01	1.3807e-01	2.4767e-01	
-8.5479e-02	7.9898e-01	1.0038e+00	7.9426e-01	5.0864e+00	4.9715e-01	2.9777e-01	2.3707e-01	
-4.0686e-02	9.7388e-01	4.6773e-01	8.3766e-01	4.9185e+00	5.6659e-01	2.7797e-01	2.5199e-01	
4.4039e-02	5.9525e-01	9.4106e-01	9.3742e-01	5.0337e+00	4.7597e-01	1.6823e-01	1.5386e-02	
-8.8022e-02	5.6508e-01	2.4112e+00	5.4785e-01	5.1959e+00	4.7645e-01	1.2482e-01	5.1521e-02	
-9.6299e-03	5.7480e-01	1.7463e+00	6.4750e-01	4.9909e+00	5.7372e-01	2.4670e-01	1.6152e-02	
-8.4543e-02	9.0981e-01	2.7449e+00	9.0116e-01	5.1178e+00	5.2238e-01	2.1642e-01	1.6933e-01	
4.5079e-02	7.3531e-01	1.2515e+00	7.3291e-01	5.1826e+00	4.8960e-01	2.4492e-01	8.6769e-02	
-2.5740e-02	7.6732e-01	1.3026e+00	7.3673e-01	5.0630e+00	5.6312e-01	2.2256e-01	1.5089e-01	
-1.8325e-02	5.9445e-01	9.1532e-01	3.7808e-01	4.9220e+00	5.3948e-01	8.6736e-02	1.0055e-01	
1.7228e-03	6.7483e-01	2.8587e+00	8.6004e-01	4.9675e+00	4.9857e-01	6.6884e-02	2.1731e-01	
1.4853e-02	5.1741e-01	2.3494e+00	1.2863e-01	5.0643e+00	4.9106e-01	8.2656e-02	1.0286e-01	
8.9966e-02	5.0486e-01	1.3786e+00	2.3537e-01	4.9097e+00	4.9458e-01	2.5301e-01	1.3625e-01	
-9.7256e-02	9.7684e-01	2.2702e+00	5.4970e-01	5.1396e+00	4.3728e-01	2.0657e-01	1.5739e-01	
9.2720e-02	7.7664e-01	1.5257e+00	7.5468e-01	5.1314e+00	4.9433e-01	1.5606e-01	1.0653e-01	
-6.2007e-02	6.2965e-01	5.1145e-01	3.5870e-01	5.0100e+00	4.2054e-01	2.9998e-01	1.9353e-01	
6.8632e-02	5.8997e-01	2.7866e+00	8.9724e-01	5.1771e+00	5.4747e-01	1.2919e-01	7.8835e-02	
-5.3616e-02	6.7850e-01	1.0345e+00	4.2430e-01	4.9489e+00	4.5999e-01	2.4763e-01	2.0533e-01	
-2.4560e-02	7.8973e-01	4.9013e-01	3.5055e-01	5.1579e+00	5.4113e-01	2.9472e-01	7.0612e-02	
-8.5827e-02	5.9591e-01	2.3812e+00	2.2943e-01	4.9689e+00	5.4645e-01	3.2033e-02	2.9297e-01	
-1.7777e-02	9.6249e-01	9.2698e-01	9.7390e-01	5.0059e+00	5.9334e-01	1.5813e-01	2.4104e-01	
-1.1485e-02	8.7919e-01	1.2948e+00	1.0243e-01	5.1552e+00	5.3733e-01	6.1482e-02	2.3799e-01	
-7.7751e-02	6.2199e-01	2.8397e+00	1.4451e-01	5.0599e+00	4.5778e-01	2.7043e-01	6.3341e-02	
8.2460e-02	8.8271e-01	2.5221e+00	5.1125e-01	5.0720e+00	4.1137e-01	3.6967e-02	2.7350e-01	
6.1565e-02	6.3815e-01	2.5472e+00	6.2080e-02	5.0137e+00	4.1656e-01	1.4941e-01	2.6704e-01	
-6.6436e-02	5.4516e-01	1.6375e+00	8.1539e-01	4.9829e+00	5.2774e-01	8.6046e-02	2.6756e-01	
4.4275e-02	6.8747e-01	2.1495e+00	1.1681e-01	5.0063e+00	5.4043e-01	1.4099e-01	2.0691e-01	
-8.3597e-02	7.9137e-01	2.5343e+00	4.6516e-01	5.0221e+00	5.1111e-01	1.0199e-01	1.8747e-01	
-7.1519e-02	5.2042e-01	1.6054e+00	4.6732e-02	5.1125e+00	5.5583e-01	2.2675e-01	1.2275e-01	
-5.6842e-02	5.8506e-01	7.3618e-01	3.1917e-01	4.9950e+00	5.1829e-01	1.4137e-01	2.4796e-01	
8.5502e-02	6.2782e-01	2.6822e+00	9.7084e-01	5.1792e+00	4.1208e-01	3.4883e-02	1.1438e-02	
3.4777e-02	8.7516e-01	2.0303e+00	5.1223e-01	5.1290e+00	5.9156e-01	2.7431e-01	1.6135e-01	
5.5516e-02	8.1949e-01	2.2834e+00	8.0025e-01	5.1022e+00	5.6724e-01	1.5921e-01	8.9889e-03	
-6.8443e-03	7.8702e-01	9.6875e-01	4.0636e-01	5.0200e+00	4.2505e-01	2.4554e-01	4.3180e-02	
-5.0681e-02	6.9497e-01	5.0318e-01	7.2431e-01	5.1751e+00	4.4042e-01	1.6369e-01	7.6263e-02	
5.7567e-02	5.7245e-01	2.5284e+00	2.6619e-02	5.1728e+00	5.0082e-01	2.7784e-02	1.3750e-01	
3.3431e-02	5.9111e-01	2.5827e+00	3.2063e-01	5.1973e+00	4.5242e-01	1.1909e-01	2.2087e-01	
1.7510e-02	9.2827e-01	1.8366e+00	6.7151e-01	4.9411e+00	4.7889e-01	1.2349e-01	5.8136e-02	
-8.7047e-02	8.3914e-01	1.3142e+00	3.7943e-02	4.9479e+00	5.1761e-01	2.2189e-01	2.8598e-01	
-1.2070e-02	7.0684e-01	1.8564e+00	4.6479e-01	5.0431e+00	4.1714e-01	4.3960e-02	2.9013e-01	
3.9790e-02	6.4636e-01	2.5721e+00	4.8430e-01	4.9232e+00	5.1683e-01	2.9609e-01	2.0618e-01	
-6.4669e-04	9.7096e-01	1.9665e+00	4.4335e-01	4.9920e+00	5.0967e-01	2.6928e-01	1.0399e-01	
-5.1118e-02	5.6222e-01	2.1631e+00	7.6963e-01	5.0192e+00	4.6138e-01	7.8621e-02	1.7572e-01	
-9.4582e-02	9.7539e-01	2.7135e+00	2.7030e-01	4.9339e+00	4.5173e-01	2.2900e-01	1.6789e-01	
8.4810e-02	7.7522e-01	1.3885e+00	3.7919e-01	4.9552e+00	4.6045e-01	1.8223e-01	1.3034e-01	
6.7859e-02	8.0662e-01	1.9830e+00	5.8310e-01	5.0878e+00	5.0580e-01	2.1234e-01	2.4015e-01	
-4.3692e-02	6.6963e-01	8.4899e-01	2.3058e-01	5.0702e+00	4.8677e-01	2.7988e-01	2.4456e-01	
-3.6723e-03	9.5631e-01	4.8050e-01	9.0401e-01	4.9682e+00	5.7613e-01	1.7832e-01	1.9979e-02	
-7.3943e-02	8.4348e-01	1.4235e+00	4.8170e-01	5.1206e+00	4.6939e-01	1.3014e-01	1.9921e-01	
8.0740e-03	9.5518e-01	1.9182e+00	8.0159e-01	4.9429e+00	4.8115e-01	1.1508e-01	1.0693e-01	
3.5921e-02	8.6484e-01	4.5588e-01	4.2714e-02	5.0669e+00	5.6006e-01	1.4360e-01	1.9398e-01	
-1.1018e-02	8.3482e-01	1.8312e+00	2.0859e-01	5.0725e+00	5.6404e-01	1.4829e-01	1.4840e-02	
6.9510e-02	8.8450e-01	1.1805e+00	6.3980e-01	5.1561e+00	5.7304e-01	1.5146e-01	4.1331e-02	
-3.7854e-02	5.2191e-01	2.4540e+00	7.4422e-01	4.9297e+00	4.1007e-01	5.2975e-02	5.3350e-02	
9.2087e-02	7.5539e-01	1.5404e+00	4.1613e-01	5.0256e+00	4.8916e-01	1.6241e-01	1.3096e-01	
-4.5269e-02	8.2558e-01	1.8417e+00	4.2293e-01	5.0053e+00	5.3107e-01	1.9992e-01	2.6035e-02	
-9.3037e-02	5.6778e-01	6.2251e-01	9.9237e-01	4.9752e+00	5.0659e-01	1.7915e-01	6.9875e-03	
9.2482e-02	7.3346e-01	2.8963e+00	7.5094e-01	5.1838e+00	4.5209e-01	1.0471e-01	1.6176e-01	
